"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","AIRPORT_STATE_NAME","AIRPORT_STATE_FIPS","CITY_MARKET_ID","DISPLAY_CITY_MARKET_NAME_FULL","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
1014703,10147,"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom","United Kingdom","","",30147,"Aberdeen, United Kingdom",57.20250000,-2.19805556,1,
1014801,10148,"ACA","General Juan N Alvarez International","Acapulco, Mexico","Mexico","","",30148,"Acapulco, Mexico",16.75555556,-99.76694444,0,
1014802,10148,"ACA","General Juan N Alvarez International","Acapulco, Mexico","Mexico","","",30148,"Acapulco, Mexico",16.75694444,-99.75388889,1,
1014901,10149,"ACB","Antrim County","Bellaire, MI","United States","Michigan","26",30149,"Bellaire, MI",44.98472222,-85.19916667,0,
1014902,10149,"ACB","Antrim County","Bellaire, MI","United States","Michigan","26",30149,"Bellaire, MI",44.98861111,-85.19833333,1,
1015001,10150,"ACC","Accra Kotoka International","Accra, Ghana","Ghana","","",30150,"Accra, Ghana",5.59527778,-0.17083333,0,
1015002,10150,"ACC","Accra Kotoka International","Accra, Ghana","Ghana","","",30150,"Accra, Ghana",5.60444444,-0.16750000,1,
1015101,10151,"ACE","Lanzarote","Arrecife, Spain","Spain","","",30151,"Arrecife, Spain",28.94250000,-13.60472222,0,
1015102,10151,"ACE","Lanzarote","Arrecife, Spain","Spain","","",30151,"Arrecife, Spain",28.94555556,-13.60527778,1,
1015201,10152,"ACH","St Gallen Altenrhein","Altenrhein, Switzerland","Switzerland","","",30152,"Altenrhein, Switzerland",47.48527778,9.56000000,0,
1015202,10152,"ACH","St Gallen Altenrhein","Altenrhein, Switzerland","Switzerland","","",30152,"Altenrhein, Switzerland",47.48500000,9.56000000,1,
1015301,10153,"ACI","Alderney Airport","Alderney, United Kingdom","United Kingdom","","",30153,"Alderney, United Kingdom",49.70694444,-2.21527778,0,
1015302,10153,"ACI","Alderney Airport","Alderney, United Kingdom","United Kingdom","","",30153,"Alderney, United Kingdom",49.70611111,-2.21472222,0,
1015303,10153,"ACI","Alderney Airport","Alderney, United Kingdom","United Kingdom","","",30153,"Alderney, United Kingdom",49.70666667,-2.21444444,1,
1015401,10154,"ACK","Nantucket Memorial","Nantucket, MA","United States","Massachusetts","25",30154,"Nantucket, MA",41.25666667,-70.05972222,0,
1015402,10154,"ACK","Nantucket Memorial","Nantucket, MA","United States","Massachusetts","25",30154,"Nantucket, MA",41.25305556,-70.06027778,0,
1015403,10154,"ACK","Nantucket Memorial","Nantucket, MA","United States","Massachusetts","25",30154,"Nantucket, MA",41.25305556,-70.06000000,1,
1015501,10155,"ACT","Waco Regional","Waco, TX","United States","Texas","48",30155,"Waco, TX",31.61138889,-97.22861111,0,
1015502,10155,"ACT","Waco Regional","Waco, TX","United States","Texas","48",30155,"Waco, TX",31.61222222,-97.23027778,1,
1015601,10156,"ACU","Achutupo Airport","Achutupo, Panama","Panama","","",30156,"Achutupo, Panama",8.43333333,-77.96666667,1,
1015701,10157,"ACV","Arcata","Arcata/Eureka, CA","United States","California","06",30157,"Eureka/Arcata, CA",40.97916667,-124.10750000,0,
1015702,10157,"ACV","Arcata","Arcata/Eureka, CA","United States","California","06",30157,"Eureka/Arcata, CA",40.97805556,-124.10861111,0,
1015703,10157,"ACV","Arcata","Arcata/Eureka, CA","United States","California","06",30157,"Eureka/Arcata, CA",40.97777778,-124.10833333,1,
1015801,10158,"ACY","Nafec Atlantic City","Atlantic City, NJ","United States","New Jersey","34",30158,"Atlantic City, NJ",39.45611111,-74.57805556,0,
1015802,10158,"ACY","Nafec Atl","Atlantic City, NJ","United States","New Jersey","34",30158,"Atlantic City, NJ",39.45666667,-74.57777778,0,
1015803,10158,"ACY","Atlantic City International","Atlantic City, NJ","United States","New Jersey","34",30158,"Atlantic City, NJ",39.45750000,-74.57805556,0,
1015804,10158,"ACY","Atlantic City International","Atlantic City, NJ","United States","New Jersey","34",30158,"Atlantic City, NJ",39.45750000,-74.57722222,1,
1015901,10159,"ADA","Adana Sakirpasa","Adana, Turkey","Turkey","","",30159,"Adana, Turkey",36.98361111,35.28083333,0,
1015902,10159,"ADA","Adana International","Adana, Turkey","Turkey","","",30159,"Adana, Turkey",36.98222222,35.28027778,1,
1016001,10160,"ADB","Adnan Menderes","Izmir, Turkey","Turkey","","",30160,"Izmir, Turkey",38.29472222,27.16000000,0,
1016002,10160,"ADB","Adnan Menderes","Izmir, Turkey","Turkey","","",30160,"Izmir, Turkey",38.29222222,27.15583333,1,
1016101,10161,"ADC","Andakombe Airport","Andakombe, Papua New Guinea","Papua New Guinea","","",30161,"Andakombe, Papua New Guinea",-7.13611111,145.74416667,0,
1016102,10161,"ADC","Andakombe Airport","Andakombe, Papua New Guinea","Papua New Guinea","","",30161,"Andakombe, Papua New Guinea",-7.13638889,145.74388889,1,
1016201,10162,"ADD","Haile Selassie I International","Addis Ababa, Ethiopia","Ethiopia","","",30162,"Addis Ababa, Ethiopia",8.97805556,38.79944444,0,
1016202,10162,"ADD","Bole International","Addis Ababa, Ethiopia","Ethiopia","","",30162,"Addis Ababa, Ethiopia",8.97805556,38.79944444,1,
1016301,10163,"ADE","Aden International","Aden, South Yemen","South Yemen","","",30163,"Aden, South Yemen",12.82777778,45.03055556,0,
1016302,10163,"ADE","Aden International","Aden, Yemen","Yemen","","",30163,"Aden, Yemen",12.83444444,45.02888889,0,
1016303,10163,"ADE","Aden International","Aden, Yemen","Yemen","","",30163,"Aden, Yemen",12.82944444,45.02888889,1,
1016401,10164,"ADJ","King Abdullah Ben","Amman, Jordan","Jordan","","",30164,"Amman, Jordan",31.97222222,35.99000000,0,
1016402,10164,"ADJ","Marka International","Amman, Jordan","Jordan","","",30164,"Amman, Jordan",31.97222222,35.99000000,0,
1016403,10164,"ADJ","Marka International","Amman, Jordan","Jordan","","",30164,"Amman, Jordan",31.97277778,35.99166667,1,
1016501,10165,"ADK","Adak NS","Adak Island, AK","United States","Alaska","02",30165,"Adak Island, AK",51.88277778,-176.64472222,0,
1016502,10165,"ADK","Adak","Adak Island, AK","United States","Alaska","02",30165,"Adak Island, AK",51.87805556,-176.64611111,0,
1016503,10165,"ADK","Adak","Adak Island, AK","United States","Alaska","02",30165,"Adak Island, AK",51.87805556,-176.64583333,0,
1016504,10165,"ADK","Adak","Adak Island, AK","United States","Alaska","02",30165,"Adak Island, AK",51.88361111,-176.64250000,1,
1016601,10166,"ADL","Adelaide International","Adelaide, Australia","Australia","","",30166,"Adelaide, Australia",-34.94833333,138.53472222,0,
1016602,10166,"ADL","Adelaide International","Adelaide, Australia","Australia","","",30166,"Adelaide, Australia",-34.94500000,138.53055556,1,
1016701,10167,"ADM","Ardmore Municipal","Ardmore, OK","United States","Oklahoma","40",30167,"Ardmore, OK",34.30305556,-97.01972222,0,
1016702,10167,"ADM","Ardmore Municipal","Ardmore, OK","United States","Oklahoma","40",30167,"Ardmore, OK",34.30416667,-97.02055556,1,
1016801,10168,"ADN","Andes Airport","Andes, Colombia","Colombia","","",30168,"Andes, Colombia",5.66666667,-75.88333333,0,
1016802,10168,"ADN","Andes Airport","Andes, Colombia","Colombia","","",30168,"Andes, Colombia",5.69805556,-75.87972222,0,
1016803,10168,"ADN","Andes Airport","Andes, Colombia","Colombia","","",30168,"Andes, Colombia",5.69777778,-75.88027778,1,
1016901,10169,"ADO","Andamooka Airport","Andamooka, Australia","Australia","","",30169,"Andamooka, Australia",-30.43777778,137.13722222,1,
1017001,10170,"ADQ","Kodiak Airport","Kodiak, AK","United States","Alaska","02",30070,"Kodiak, AK",57.75000000,-152.49388889,1,
1017101,10171,"ADS","Addison","Dallas, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.96833333,-96.83611111,0,
1017102,10171,"ADS","Addison","Dallas, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.96861111,-96.83638889,1,
1017201,10172,"ADW","Andrews AFB","Camp Springs, MD","United States","Maryland","24",30172,"Camp Springs, MD",38.81083333,-76.86722222,0,
1017202,10172,"ADW","Andrews AFB","Camp Springs, MD","United States","Maryland","24",30172,"Camp Springs, MD",38.81083333,-76.86694444,0,
1017203,10172,"ADW","Joint Base Andrews","Camp Springs, MD","United States","Maryland","24",30172,"Camp Springs, MD",38.81083333,-76.86694444,1,
1017301,10173,"ADX","RAF Leuchars","St Andrews, United Kingdom","United Kingdom","","",30173,"St Andrews, United Kingdom",56.37277778,-2.86833333,0,
1017302,10173,"ADX","RAF Leuchars","St Andrews, United Kingdom","United Kingdom","","",30173,"St Andrews, United Kingdom",56.37277778,-2.86861111,1,
1017401,10174,"ADZ","San Andres","San Andres Island, Colombia","Colombia","","",30174,"San Andres Island, Colombia",12.58333333,-81.70000000,0,
1017402,10174,"ADZ","Sesquicentenario","San Andres Island, Colombia","Colombia","","",30174,"San Andres Island, Colombia",12.58305556,-81.71166667,0,
1017403,10174,"ADZ","Gustavo Rojas Pinilla","San Andres Island, Colombia","Colombia","","",30174,"San Andres Island, Colombia",12.58361111,-81.71138889,1,
1017501,10175,"DHF","Al Dhafra Air Base","Al Dhafra, United Arab Emirates","United Arab Emirates","","",30415,"Abu Dhabi, United Arab Emirates",24.24833333,54.54777778,1,
1017601,10176,"AED","Aleneva Airport","Aleneva, AK","United States","Alaska","02",30176,"Aleneva, AK",58.03333333,-152.90000000,1,
1017701,10177,"AEG","Aek Godang","Padang Sidempuan, Indonesia","Indonesia","","",30177,"Padang Sidempuan, Indonesia",1.40000000,99.43055556,1,
1017801,10178,"AEH","Abeche Airport","Abeche, Chad","Chad","","",30178,"Abeche, Chad",13.85138889,20.85083333,0,
1017802,10178,"AEH","Abeche Airport","Abeche, Chad","Chad","","",30178,"Abeche, Chad",13.84694444,20.84361111,0,
1017803,10178,"AEH","Abeche Airport","Abeche, Chad","Chad","","",30178,"Abeche, Chad",13.84750000,20.84333333,1,
1018001,10180,"AEO","Aioun El Atrouss Airport","Aioun El Atrouss, Mauritania","Mauritania","","",30180,"Aioun El Atrouss, Mauritania",16.70916667,-9.63555556,0,
1018002,10180,"AEO","Aioun El Atrouss Airport","Aioun El Atrouss, Mauritania","Mauritania","","",30180,"Aioun El Atrouss, Mauritania",16.71138889,-9.63777778,1,
1018101,10181,"AEP","Aeroparque Jorge Newbery","Buenos Aires, Argentina","Argentina","","",30181,"Buenos Aires, Argentina",-34.55888889,-58.41583333,0,
1018102,10181,"AEP","Aeroparque Jorge Newbery","Buenos Aires, Argentina","Argentina","","",30181,"Buenos Aires, Argentina",-34.55916667,-58.41583333,1,
1018201,10182,"AER","Adler/Sochi Airport","Adler/Sochi, U.S.S.R.","U.S.S.R.","","",30182,"Adler/Sochi, U.S.S.R.",43.45000000,39.93333333,0,
1018202,10182,"AER","Adler/Sochi Airport","Adler/Sochi, Russia","Russia","","",30182,"Adler/Sochi, Russia",43.45000000,39.93333333,1,
1018301,10183,"AES","Vigra","Aalesund, Norway","Norway","","",30183,"Aalesund, Norway",62.56250000,6.10527778,0,
1018302,10183,"AES","Vigra","Aalesund, Norway","Norway","","",30183,"Aalesund, Norway",62.56111111,6.11416667,0,
1018303,10183,"AES","Vigra","Aalesund, Norway","Norway","","",30183,"Aalesund, Norway",62.56027778,6.11027778,1,
1018401,10184,"AET","Allakaket Airport","Allakaket, AK","United States","Alaska","02",30184,"Allakaket, AK",66.56166667,-152.65833333,0,
1018402,10184,"AET","Allakaket Airport","Allakaket, AK","United States","Alaska","02",30184,"Allakaket, AK",66.55194444,-152.62222222,1,
1018501,10185,"AEX","England AFB","Alexandria, LA","United States","Louisiana","22",30185,"Alexandria, LA",31.32416667,-92.54694444,0,
1018502,10185,"AEX","Alexandria International","Alexandria, LA","United States","Louisiana","22",30185,"Alexandria, LA",31.32750000,-92.54861111,1,
1018601,10186,"AEY","Akureyri Airport","Akureyri, Iceland","Iceland","","",30186,"Akureyri, Iceland",65.65694444,-18.07222222,0,
1018602,10186,"AEY","Akureyri Airport","Akureyri, Iceland","Iceland","","",30186,"Akureyri, Iceland",65.66000000,-18.07277778,0,
1018603,10186,"AEY","Akureyri Airport","Akureyri, Iceland","Iceland","","",30186,"Akureyri, Iceland",65.65666667,-18.07194444,1,
1018801,10188,"AFA","San Rafael Airport","San Rafael, Argentina","Argentina","","",30188,"San Rafael, Argentina",-34.58916667,-68.40055556,0,
1018802,10188,"AFA","San Rafael Airport","San Rafael, Argentina","Argentina","","",30188,"San Rafael, Argentina",-34.58777778,-68.40333333,0,
1018803,10188,"AFA","San Rafael Airport","San Rafael, Argentina","Argentina","","",30188,"San Rafael, Argentina",-34.58861111,-68.40277778,0,
1018804,10188,"AFA","San Rafael Airport","San Rafael, Argentina","Argentina","","",30188,"San Rafael, Argentina",-34.58777778,-68.40361111,1,
1018901,10189,"AFF","USAF Academy Airfield","Colorado Springs, CO","United States","Colorado","08",30189,"Colorado Springs, CO",38.96972222,-104.81250000,0,
1018902,10189,"AFF","USAF Academy Airfield","Colorado Springs, CO","United States","Colorado","08",30189,"Colorado Springs, CO",38.96972222,-104.81277778,0,
1018903,10189,"AFF","USAF Academy Airfield","Colorado Springs, CO","United States","Colorado","08",30189,"Colorado Springs, CO",38.97416667,-104.81777778,1,
1019001,10190,"AFK","Nebraska City Municipal","Nebraska, NE","United States","Nebraska","31",30190,"Nebraska, NE",40.60694444,-95.86583333,0,
1019002,10190,"AFK","Nebraska City Municipal","Nebraska, NE","United States","Nebraska","31",30190,"Nebraska, NE",40.60555556,-95.86777778,0,
1019003,10190,"AFK","Nebraska City Municipal","Nebraska, NE","United States","Nebraska","31",30190,"Nebraska, NE",40.60638889,-95.86666667,0,
1019004,10190,"AFK","Nebraska City Municipal","Nebraska, NE","United States","Nebraska","31",30190,"Nebraska, NE",40.60666667,-95.86666667,1,
1019101,10191,"AFO","Afton Municipal","Afton, WY","United States","Wyoming","56",30191,"Afton, WY",42.71666667,-110.93333333,0,
1019102,10191,"AFO","Afton Municipal","Afton, WY","United States","Wyoming","56",30191,"Afton, WY",42.70888889,-110.94222222,1,
1019201,10192,"AFP","Anson County","Wadesboro, NC","United States","North Carolina","37",30192,"Wadesboro, NC",35.02388889,-80.08138889,0,
1019202,10192,"AFP","Anson County","Wadesboro, NC","United States","North Carolina","37",30192,"Wadesboro, NC",35.02055556,-80.07722222,0,
1019203,10192,"AFP","Anson County Jeff Cloud Field","Wadesboro, NC","United States","North Carolina","37",30192,"Wadesboro, NC",35.02055556,-80.07722222,1,
1019401,10194,"AFW","Fort Worth Alliance","Dallas/Fort Worth, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.98666667,-97.31750000,0,
1019402,10194,"AFW","Fort Worth Alliance","Dallas/Fort Worth, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.98777778,-97.31888889,0,
1019403,10194,"AFW","Fort Worth Alliance","Dallas/Fort Worth, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.98750000,-97.31888889,1,
1019501,10195,"AFY","Afyon Airport","Afyon, Turkey","Turkey","","",30195,"Afyon, Turkey",38.73500000,30.59555556,0,
1019502,10195,"AFY","Afyon Airport","Afyon, Turkey","Turkey","","",30195,"Afyon, Turkey",38.72638889,30.60111111,1,
1019601,10196,"AGA","Agadir/Inezgane","Agadir, Morocco","Morocco","","",30196,"Agadir, Morocco",30.38055556,-9.54583333,0,
1019602,10196,"AGA","Inezgane","Agadir, Morocco","Morocco","","",30196,"Agadir, Morocco",30.38138889,-9.54611111,1,
1019701,10197,"AGB","Muehlhausen","Augsburg, West Germany","West Germany","","",30197,"Augsburg, West Germany",48.42611111,10.93305556,0,
1019702,10197,"AGB","Augsburg Airport","Augsburg, Germany","Germany","","",30197,"Augsburg, Germany",48.42444444,10.93222222,0,
1019703,10197,"AGB","Augsburg Airport","Augsburg, Germany","Germany","","",30197,"Augsburg, Germany",48.42527778,10.93194444,1,
1019801,10198,"AGC","Allegheny County","Pittsburgh, PA","United States","Pennsylvania","42",30198,"Pittsburgh, PA",40.35472222,-79.93000000,0,
1019802,10198,"AGC","Allegheny County","Pittsburgh, PA","United States","Pennsylvania","42",30198,"Pittsburgh, PA",40.35472222,-79.93000000,0,
1019803,10198,"AGC","Allegheny County","Pittsburgh, PA","United States","Pennsylvania","42",30198,"Pittsburgh, PA",40.35444444,-79.93027778,0,
1019804,10198,"AGC","Allegheny County","Pittsburgh, PA","United States","Pennsylvania","42",30198,"Pittsburgh, PA",40.35444444,-79.92916667,1,
1019901,10199,"AGF","La Garenne","Agen, France","France","","",30199,"Agen, France",44.17361111,0.59861111,0,
1019902,10199,"AGF","La Garenne","Agen, France","France","","",30199,"Agen, France",44.17388889,0.59305556,0,
1019903,10199,"AGF","Agen La Garenne","Agen, France","France","","",30199,"Agen, France",44.17388889,0.59305556,0,
1019904,10199,"AGF","Agen La Garenne","Agen, France","France","","",30199,"Agen, France",44.17472222,0.59055556,1,
1020001,10200,"AGG","Angoram Airport","Angoram, Papua New Guinea","Papua New Guinea","","",30200,"Angoram, Papua New Guinea",-4.06583333,144.07388889,1,
1020101,10201,"AGH","Angelholm-Helsingborg","Angelholm/Helsingborg, Sweden","Sweden","","",30201,"Angelholm/Helsingborg, Sweden",56.29305556,12.86250000,0,
1020102,10201,"AGH","Angelholm-Helsingborg","Angelholm/Helsingborg, Sweden","Sweden","","",30201,"Angelholm/Helsingborg, Sweden",56.29583333,12.84972222,0,
1020103,10201,"AGH","Angelholm","Angelholm/Helsingborg, Sweden","Sweden","","",30201,"Angelholm/Helsingborg, Sweden",56.29166667,12.85500000,0,
1020104,10201,"AGH","Angelholm","Angelholm/Helsingborg, Sweden","Sweden","","",30201,"Angelholm/Helsingborg, Sweden",56.29111111,12.85500000,1,
1020201,10202,"AGK","Kagua Airport","Kagua, Papua New Guinea","Papua New Guinea","","",30202,"Kagua, Papua New Guinea",-6.40333333,143.84666667,1,
1020301,10203,"AGL","Wanigela Airport","Wanigela, Papua New Guinea","Papua New Guinea","","",30203,"Wanigela, Papua New Guinea",-9.34027778,149.15527778,0,
1020302,10203,"AGL","Wanigela Airport","Wanigela, Papua New Guinea","Papua New Guinea","","",30203,"Wanigela, Papua New Guinea",-9.33750000,149.15555556,1,
1020401,10204,"AGN","Angoon Seaplane Base","Angoon, AK","United States","Alaska","02",30204,"Angoon, AK",57.50388889,-134.58333333,1,
1020501,10205,"AGP","Malaga Airport","Malaga, Spain","Spain","","",30205,"Malaga, Spain",36.67166667,-4.49805556,0,
1020502,10205,"AGP","Malaga Airport","Malaga, Spain","Spain","","",30205,"Malaga, Spain",36.67500000,-4.49916667,0,
1020503,10205,"AGP","Malaga Airport","Malaga, Spain","Spain","","",30205,"Malaga, Spain",36.67972222,-4.49583333,0,
1020504,10205,"AGP","Malaga Airport","Malaga, Spain","Spain","","",30205,"Malaga, Spain",36.68000000,-4.49583333,0,
1020505,10205,"AGP","Malaga Costa del Sol","Malaga, Spain","Spain","","",30205,"Malaga, Spain",36.68000000,-4.49583333,1,
